user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
1332,5659898960,2024-07-01 15:08:45,n,contact_agent
1418,5668629701,2024-07-01 15:26:15,n,contact_agent
2824,5648143099,2024-07-01 15:30:06,n,contact_agent
2424,5508672306,2024-07-01 15:55:31,y,shortlisted
3158,5668624057,2024-07-01 16:00:53,y,reported
4066,5668630046,2024-07-01 16:00:58,y,contact_agent
4678,5509064771,2024-07-01 16:35:58,y,shortlisted
3574,5664594399,2024-07-01 16:46:45,n,shortlisted
724,5509137400,2024-07-01 16:51:45,y,shortlisted
2008,5509112565,2024-07-01 16:57:15,y,contact_agent
2833,5668634086,2024-07-01 17:03:31,y,contact_agent
4192,5668631096,2024-07-01 17:03:51,n,reported
3587,5509152196,2024-07-01 17:04:46,n,shortlisted
1095,5668637182,2024-07-01 17:05:42,y,shortlisted
4716,5668617907,2024-07-01 17:14:43,y,contact_agent
2863,5664595871,2024-07-01 17:22:41,n,reported
4943,5668622297,2024-07-01 17:36:58,y,contact_agent
4575,5659917607,2024-07-01 17:51:59,n,shortlisted
2691,5668613161,2024-07-01 18:12:43,n,shortlisted
4694,5509181916,2024-07-01 18:22:25,n,contact_agent
2891,5668619748,2024-07-01 18:26:23,n,contact_agent
4391,5668637776,2024-07-01 18:29:46,n,contact_agent
3722,5668623706,2024-07-01 18:34:38,n,contact_agent
4765,5509212997,2024-07-01 18:43:41,y,shortlisted
1128,5509054563,2024-07-01 18:51:32,n,contact_agent
1611,5668642196,2024-07-01 18:55:14,y,contact_agent
1836,5508897529,2024-07-01 19:03:51,y,contact_agent
3165,5664594444,2024-07-01 19:06:28,n,contact_agent
2838,5508752884,2024-07-01 19:15:21,n,shortlisted
1770,5668637420,2024-07-01 19:16:56,n,shortlisted
4846,5668639532,2024-07-01 19:17:41,n,reported
3265,5668610277,2024-07-01 19:25:56,y,shortlisted
1920,5509141701,2024-07-01 19:34:56,y,shortlisted
3964,5668617403,2024-07-01 19:40:03,y,shortlisted
4273,5668627534,2024-07-01 19:45:50,n,shortlisted
3698,5668636100,2024-07-01 19:46:05,y,reported
3192,5668610791,2024-07-01 19:49:35,y,reported
3564,5651521759,2024-07-01 19:55:08,y,contact_agent
3613,5668631247,2024-07-01 20:01:37,y,shortlisted
439,5664575155,2024-07-01 20:12:06,n,contact_agent
67,5668614512,2024-07-01 20:15:10,n,contact_agent
3999,5668640658,2024-07-01 20:17:01,n,shortlisted
3587,5668616902,2024-07-01 20:19:50,n,contact_agent
3729,5664583917,2024-07-01 20:23:38,n,shortlisted
1681,5509267787,2024-07-01 20:28:41,n,shortlisted
4606,5668618211,2024-07-01 20:56:25,n,shortlisted
258,5630230719,2024-07-01 21:02:48,y,shortlisted
1289,5509276215,2024-07-01 21:08:10,n,shortlisted
1671,5664573944,2024-07-01 21:12:53,n,contact_agent
613,5668631291,2024-07-01 21:23:51,y,shortlisted
3208,5654423116,2024-07-01 21:31:54,y,contact_agent
794,5668630800,2024-07-01 21:32:58,n,contact_agent
1043,5668634751,2024-07-01 21:38:56,n,shortlisted
2222,5668638888,2024-07-01 21:40:30,y,shortlisted
3564,5509147324,2024-07-01 21:49:25,y,contact_agent
1592,5668618103,2024-07-01 21:54:19,y,shortlisted
94,5668626213,2024-07-01 22:02:08,n,shortlisted
676,5668642312,2024-07-01 22:02:34,y,shortlisted
3954,5668626929,2024-07-01 22:06:48,n,contact_agent
2804,5509048207,2024-07-01 22:09:14,y,shortlisted
3467,5508851008,2024-07-01 22:11:29,n,shortlisted
3374,5668635142,2024-07-01 22:11:56,y,contact_agent
4644,5509185760,2024-07-01 22:20:40,y,reported
2859,5664570234,2024-07-01 22:22:20,n,shortlisted
4303,5664573248,2024-07-01 22:29:58,y,contact_agent
4949,5509261898,2024-07-01 22:33:39,y,shortlisted
105,5508707457,2024-07-01 22:36:00,y,shortlisted
2973,5668635486,2024-07-01 22:39:44,n,contact_agent
457,5509214972,2024-07-01 22:41:27,n,contact_agent
1637,5664598425,2024-07-01 22:44:47,y,shortlisted
249,5508895655,2024-07-01 22:54:44,n,shortlisted
1094,5664594602,2024-07-01 22:55:15,n,shortlisted
877,5668629574,2024-07-01 23:00:44,y,contact_agent
4799,5508708321,2024-07-01 23:01:56,y,shortlisted
3567,5509240799,2024-07-01 23:03:32,y,reported
584,5664568413,2024-07-01 23:04:43,y,reported
3553,5668633806,2024-07-01 23:09:09,y,contact_agent
607,5668612796,2024-07-01 23:22:41,y,contact_agent
945,5508830910,2024-07-01 23:26:09,n,shortlisted
2507,5668634042,2024-07-01 23:29:43,n,shortlisted
1649,5668616033,2024-07-01 23:30:54,y,shortlisted
3579,5668635800,2024-07-01 23:31:08,n,shortlisted
4742,5668623501,2024-07-01 23:58:32,y,contact_agent
4487,5668640112,2024-07-01 23:59:49,n,contact_agent
334,5668627707,2024-07-02 00:08:48,n,reported
3902,5668624282,2024-07-02 00:13:39,n,shortlisted
3460,5508726189,2024-07-02 00:14:24,n,shortlisted
3606,5668620842,2024-07-02 00:25:18,y,shortlisted
3281,5668610838,2024-07-02 00:45:09,y,shortlisted
4684,5668619253,2024-07-02 00:50:50,y,shortlisted
2831,5668621961,2024-07-02 00:55:50,y,shortlisted
2112,5508947801,2024-07-02 00:59:38,y,contact_agent
3184,5653585669,2024-07-02 01:07:28,n,shortlisted
4460,5668618073,2024-07-02 01:09:45,y,reported
1766,5668615562,2024-07-02 01:10:32,y,reported
251,5668619221,2024-07-02 01:20:55,y,shortlisted
1979,5668226145,2024-07-02 01:27:44,n,reported
4827,5664597826,2024-07-02 01:40:50,n,contact_agent
1299,5664579373,2024-07-02 01:41:16,y,shortlisted
1834,5668634857,2024-07-02 01:47:04,n,shortlisted
592,5668616441,2024-07-02 01:47:23,y,contact_agent
793,5509043624,2024-07-02 01:49:10,n,contact_agent
1363,5509156714,2024-07-02 01:50:00,n,contact_agent
2034,5668611546,2024-07-02 01:54:00,y,shortlisted
4930,5508863133,2024-07-02 01:56:26,n,shortlisted
1720,5668613166,2024-07-02 01:57:36,y,contact_agent
2054,5668615640,2024-07-02 02:06:41,n,contact_agent
332,5668297747,2024-07-02 02:07:11,n,shortlisted
3780,5509112973,2024-07-02 02:07:52,y,reported
3734,5509148922,2024-07-02 02:08:45,n,shortlisted
1887,5648113926,2024-07-02 02:14:36,n,shortlisted
2526,5508829565,2024-07-02 02:32:10,n,shortlisted
662,5508859601,2024-07-02 02:36:25,n,shortlisted
2195,5668613755,2024-07-02 02:37:25,n,contact_agent
1837,5668609620,2024-07-02 02:38:58,y,reported
400,5509014302,2024-07-02 02:51:06,n,shortlisted
3660,5668637606,2024-07-02 02:55:55,y,contact_agent
999,5668640022,2024-07-02 02:58:30,y,reported
1228,5509115709,2024-07-02 02:58:40,y,shortlisted
2633,5668619676,2024-07-02 03:01:01,n,reported
4977,5659901059,2024-07-02 03:01:05,n,shortlisted
4755,5508770264,2024-07-02 03:02:18,y,contact_agent
4911,5659919663,2024-07-02 03:06:29,n,shortlisted
4342,5668635218,2024-07-02 03:16:20,n,shortlisted
4342,5668609182,2024-07-02 03:24:51,y,shortlisted
1553,5668626458,2024-07-02 03:27:45,n,shortlisted
2794,5668627396,2024-07-02 03:28:48,y,contact_agent
4715,5668639974,2024-07-02 03:30:11,y,contact_agent
1243,5668622573,2024-07-02 03:34:11,y,shortlisted
370,5509098983,2024-07-02 03:37:18,y,contact_agent
4067,5508712054,2024-07-02 03:38:45,y,contact_agent
152,5668628912,2024-07-02 03:39:11,n,contact_agent
4566,5668626789,2024-07-02 03:41:56,n,contact_agent
604,5664572815,2024-07-02 03:59:30,y,shortlisted
3158,5509029079,2024-07-02 04:04:05,n,contact_agent
2467,5668638433,2024-07-02 04:09:36,n,shortlisted
2339,5668621757,2024-07-02 04:22:59,y,shortlisted
2883,5668626736,2024-07-02 04:28:56,n,shortlisted
1619,5509128881,2024-07-02 04:32:51,y,shortlisted
4911,5668625273,2024-07-02 04:36:55,n,shortlisted
900,5509118960,2024-07-02 04:38:49,n,reported
2415,5668629966,2024-07-02 04:43:38,n,reported
3709,5668619766,2024-07-02 04:48:01,y,reported
1755,5668620818,2024-07-02 04:53:34,n,contact_agent
3390,5509118153,2024-07-02 05:07:27,y,shortlisted
2773,5668631308,2024-07-02 05:11:48,y,shortlisted
3751,5661941448,2024-07-02 05:14:50,n,reported
392,5668641713,2024-07-02 05:20:50,n,reported
3476,5509130057,2024-07-02 05:34:50,n,shortlisted
73,5668617655,2024-07-02 05:35:13,y,contact_agent
645,5668609894,2024-07-02 05:51:29,n,contact_agent
4850,5509135547,2024-07-02 05:56:53,n,shortlisted
4324,5668612192,2024-07-02 06:11:57,n,shortlisted
3080,5664575511,2024-07-02 06:15:06,y,contact_agent
3095,5668609328,2024-07-02 06:15:08,n,reported
2951,5508875818,2024-07-02 06:18:34,n,shortlisted
4632,5665215008,2024-07-02 06:32:51,n,shortlisted
2610,5668253136,2024-07-02 06:34:50,y,shortlisted
3061,5667516240,2024-07-02 06:59:39,y,shortlisted
3992,5668617363,2024-07-02 07:00:44,n,shortlisted
232,5509025095,2024-07-02 07:01:11,n,contact_agent
3231,5508894636,2024-07-02 07:04:36,y,reported
1383,5668633875,2024-07-02 07:07:08,n,contact_agent
4392,5664574892,2024-07-02 07:09:10,y,contact_agent
3335,5668628460,2024-07-02 07:15:25,y,reported
1786,5509145611,2024-07-02 07:16:27,y,contact_agent
3254,5509116642,2024-07-02 07:19:02,y,reported
182,5668628649,2024-07-02 07:23:04,n,shortlisted
4010,5668610491,2024-07-02 07:24:41,y,shortlisted
153,5668623153,2024-07-02 07:32:12,y,contact_agent
4765,5668630273,2024-07-02 07:42:11,y,contact_agent
84,5509265079,2024-07-02 07:42:14,n,reported
972,5668609347,2024-07-02 07:47:20,y,shortlisted
1186,5508772251,2024-07-02 07:48:45,y,contact_agent
3880,5508895655,2024-07-02 07:57:11,n,reported
1329,5668629341,2024-07-02 08:01:43,n,reported
4544,5509021994,2024-07-02 08:07:46,n,reported
1689,5668633032,2024-07-02 08:08:55,y,shortlisted
4360,5509224887,2024-07-02 08:12:02,n,contact_agent
3707,5509266138,2024-07-02 08:12:08,y,shortlisted
331,5648141453,2024-07-02 08:14:56,n,contact_agent
4292,5668614869,2024-07-02 08:24:26,n,shortlisted
741,5508771206,2024-07-02 08:24:34,n,shortlisted
817,5668629866,2024-07-02 08:32:30,n,shortlisted
1634,5668636497,2024-07-02 08:38:34,y,shortlisted
3219,5508799069,2024-07-02 08:39:35,y,contact_agent
700,5661066229,2024-07-02 08:40:09,n,reported
513,5668618073,2024-07-02 08:43:42,y,shortlisted
2890,5668616315,2024-07-02 08:57:14,n,shortlisted
3212,5668615519,2024-07-02 09:04:47,n,reported
3253,5509044486,2024-07-02 09:20:17,y,contact_agent
358,5664577131,2024-07-02 09:20:44,y,shortlisted
4102,5668621340,2024-07-02 09:28:41,n,shortlisted
626,5668618982,2024-07-02 09:34:49,n,shortlisted
4085,5668615506,2024-07-02 09:45:40,n,reported
4961,5509247993,2024-07-02 09:46:37,n,shortlisted
1424,5508873813,2024-07-02 09:50:25,y,contact_agent
1142,5508773028,2024-07-02 10:04:30,y,contact_agent
4075,5508908041,2024-07-02 10:04:39,y,contact_agent
4621,5664594581,2024-07-02 10:12:07,y,contact_agent
2625,5668629740,2024-07-02 10:17:30,n,shortlisted
2724,5668623495,2024-07-02 10:17:40,y,shortlisted
3227,5668631190,2024-07-02 10:20:09,y,shortlisted
2614,5668630763,2024-07-02 10:24:08,y,shortlisted
4258,5668622946,2024-07-02 10:41:28,n,shortlisted
4350,5643205433,2024-07-02 10:48:48,n,contact_agent
1079,5664579758,2024-07-02 10:52:06,y,shortlisted
430,5668613369,2024-07-02 10:54:22,y,reported
811,5668611802,2024-07-02 10:59:40,y,contact_agent
4451,5668630496,2024-07-02 11:03:05,n,shortlisted
4929,5508976351,2024-07-02 11:09:37,y,contact_agent
749,5664578455,2024-07-02 11:19:25,y,shortlisted
2246,5664574876,2024-07-02 11:21:31,n,contact_agent
3298,5509261745,2024-07-02 11:28:54,y,shortlisted
3940,5668611246,2024-07-02 11:28:56,n,shortlisted
1800,5668618123,2024-07-02 11:40:39,n,contact_agent
2138,5668634583,2024-07-02 11:42:44,n,reported
343,5668639667,2024-07-02 11:48:34,n,shortlisted
2774,5642367651,2024-07-02 11:52:42,y,shortlisted
940,5508712384,2024-07-02 12:01:52,y,reported
2906,5664568375,2024-07-02 12:02:15,y,shortlisted
577,5509012259,2024-07-02 12:15:58,n,reported
1100,5509259977,2024-07-02 12:21:16,y,reported
3704,5664598189,2024-07-02 12:23:25,n,contact_agent
4095,5668618668,2024-07-02 12:25:26,y,contact_agent
940,5668620478,2024-07-02 12:27:25,y,reported
1117,5664569815,2024-07-02 12:29:40,n,contact_agent
194,5508762029,2024-07-02 12:32:00,y,contact_agent
1095,5509135598,2024-07-02 12:34:11,y,reported
1669,5668621039,2024-07-02 12:34:58,y,shortlisted
991,5664594456,2024-07-02 12:38:25,y,reported
3377,5664570847,2024-07-02 12:57:34,y,shortlisted
883,5668641869,2024-07-02 13:05:45,n,contact_agent
4454,5664594490,2024-07-02 13:12:54,n,reported
4262,5668611834,2024-07-02 13:32:16,y,shortlisted
302,5668639185,2024-07-02 13:32:44,n,shortlisted
2788,5668616364,2024-07-02 13:37:40,y,contact_agent
745,5668630232,2024-07-02 14:02:43,n,shortlisted
4899,5664578657,2024-07-02 14:04:29,n,contact_agent
3670,5668631475,2024-07-02 14:09:06,y,contact_agent
4903,5509057753,2024-07-02 14:11:23,y,contact_agent
21,5642365879,2024-07-02 14:12:29,n,reported
1117,5668626213,2024-07-02 14:14:43,y,shortlisted
1770,5659919649,2024-07-02 14:32:48,y,shortlisted
4709,5668610277,2024-07-02 14:51:31,n,shortlisted
432,5664575948,2024-07-02 14:52:38,n,shortlisted
1709,5508801275,2024-07-02 14:54:12,y,shortlisted
2883,5664594370,2024-07-02 14:56:14,y,contact_agent
208,5668612422,2024-07-02 14:59:50,n,reported
2225,5664596788,2024-07-02 15:30:38,y,reported
244,5509101322,2024-07-02 15:42:10,y,contact_agent
1382,5508858525,2024-07-02 15:42:40,y,contact_agent
1905,5668635643,2024-07-02 15:51:49,n,shortlisted
3897,5668613236,2024-07-02 15:52:50,n,shortlisted
1659,5668614924,2024-07-02 15:57:04,n,contact_agent
62,5639907039,2024-07-02 16:05:21,n,shortlisted
3781,5668632766,2024-07-02 16:08:32,n,reported
4016,5668610677,2024-07-02 16:11:47,n,reported
2806,5630230723,2024-07-02 16:13:25,n,shortlisted
3281,5509053021,2024-07-02 16:17:19,n,shortlisted
1484,5509166351,2024-07-02 16:19:57,y,contact_agent
2974,5668642240,2024-07-02 16:39:45,n,reported
497,5668627259,2024-07-02 16:49:12,y,shortlisted
1389,5668614519,2024-07-02 16:55:42,n,contact_agent
3259,5668614199,2024-07-02 17:02:20,n,shortlisted
3445,5660655817,2024-07-02 17:03:21,n,reported
4839,5508698855,2024-07-02 17:16:55,y,reported
4795,5668609957,2024-07-02 17:21:26,n,contact_agent
3274,5664571367,2024-07-02 17:23:41,y,shortlisted
4209,5509086078,2024-07-02 17:23:49,y,reported
2084,5668612019,2024-07-02 17:32:17,y,shortlisted
3868,5668637377,2024-07-02 17:33:40,n,contact_agent
285,5509248658,2024-07-02 17:34:39,y,shortlisted
370,5668623136,2024-07-02 17:35:06,y,shortlisted
2712,5668625050,2024-07-02 17:37:21,n,shortlisted
1002,5668617281,2024-07-02 17:39:25,y,reported
4004,5664570044,2024-07-02 17:39:41,n,shortlisted
4260,5508932250,2024-07-02 17:41:39,y,contact_agent
1996,5509157158,2024-07-02 17:42:46,y,contact_agent
4840,5668631462,2024-07-02 17:47:09,n,contact_agent
4491,5668617495,2024-07-02 17:59:30,y,shortlisted
26,5668616798,2024-07-02 18:06:07,y,contact_agent
4137,5509133583,2024-07-02 18:09:05,n,shortlisted
1701,5659915931,2024-07-02 18:09:16,n,shortlisted
2965,5664597865,2024-07-02 18:14:54,y,contact_agent
4720,5668639235,2024-07-02 18:23:16,n,shortlisted
2259,5508967125,2024-07-02 18:59:33,y,reported
478,5664576138,2024-07-02 19:04:54,n,contact_agent
3336,5508754620,2024-07-02 19:08:48,y,shortlisted
4778,5668618287,2024-07-02 19:13:44,y,reported
3084,5659917303,2024-07-02 19:23:04,n,contact_agent
4624,5668635307,2024-07-02 19:33:14,n,shortlisted
3504,5509216561,2024-07-02 19:34:23,n,shortlisted
3386,5664596761,2024-07-02 19:35:54,y,reported
1460,5668616934,2024-07-02 19:39:29,n,reported
2849,5509152196,2024-07-02 19:40:37,n,shortlisted
3386,5509213127,2024-07-02 19:44:16,y,contact_agent
4037,5668612642,2024-07-02 19:51:28,n,reported
44,5668621012,2024-07-02 19:56:45,y,shortlisted
4935,5668618290,2024-07-02 20:09:00,y,reported
4204,5668609353,2024-07-02 20:10:45,n,shortlisted
4264,5668640284,2024-07-02 20:19:33,n,contact_agent
216,5509044848,2024-07-02 20:32:05,y,contact_agent
1943,5664579308,2024-07-02 20:32:37,y,reported
3795,5668620969,2024-07-02 20:39:00,n,contact_agent
2039,5659919605,2024-07-02 20:45:15,n,shortlisted
1801,5509231644,2024-07-02 20:46:46,y,contact_agent
758,5664595594,2024-07-02 20:48:18,n,contact_agent
3555,5508826007,2024-07-02 21:13:42,n,shortlisted
3808,5659895514,2024-07-02 21:32:51,y,contact_agent
4987,5509155174,2024-07-02 21:44:29,y,contact_agent
2798,5668618408,2024-07-02 21:47:13,y,shortlisted
2303,5668629645,2024-07-02 21:51:46,y,reported
4782,5668619495,2024-07-02 21:55:33,y,reported
901,5668639286,2024-07-02 21:55:51,y,shortlisted
950,5642368091,2024-07-02 21:57:20,n,reported
4780,5668629173,2024-07-02 21:59:05,y,shortlisted
1476,5508739465,2024-07-02 22:04:00,n,reported
52,5642358923,2024-07-02 22:05:34,n,reported
3370,5668627555,2024-07-02 22:06:52,n,shortlisted
934,5509130215,2024-07-02 22:08:39,n,contact_agent
1613,5509259534,2024-07-02 22:13:47,n,shortlisted
4829,5668613534,2024-07-02 22:15:33,y,shortlisted
1151,5668630675,2024-07-02 22:18:59,y,contact_agent
1473,5509211917,2024-07-02 22:22:28,y,reported
711,5668639354,2024-07-02 22:22:38,y,shortlisted
358,5508829565,2024-07-02 22:32:39,y,shortlisted
4167,5668615749,2024-07-02 22:43:12,y,reported
4836,5664571995,2024-07-02 22:44:54,y,shortlisted
1010,5664597081,2024-07-02 22:45:40,y,shortlisted
2898,5668614814,2024-07-02 22:47:13,n,contact_agent
602,5668628358,2024-07-02 22:48:25,n,shortlisted
399,5668615619,2024-07-02 22:50:26,y,contact_agent
2768,5668621302,2024-07-02 23:01:34,y,reported
93,5508754530,2024-07-02 23:02:48,n,reported
1348,5668626751,2024-07-02 23:06:57,n,contact_agent
2330,5668625393,2024-07-02 23:10:44,y,reported
354,5668633288,2024-07-02 23:15:04,y,shortlisted
266,5668632698,2024-07-02 23:15:31,n,contact_agent
1263,5668634777,2024-07-02 23:18:49,n,reported
1500,5664579432,2024-07-02 23:21:34,y,shortlisted
244,5668628995,2024-07-02 23:27:30,y,contact_agent
4170,5668631124,2024-07-02 23:28:02,y,contact_agent
4275,5664598019,2024-07-02 23:36:09,y,shortlisted
3252,5668633305,2024-07-02 23:36:59,n,contact_agent
3288,5509150251,2024-07-02 23:43:27,n,contact_agent
1213,5668618379,2024-07-02 23:53:07,y,shortlisted
4327,5668610970,2024-07-02 23:59:52,y,contact_agent
4173,5509210651,2024-07-03 00:07:09,y,reported
3162,5668612493,2024-07-03 00:08:34,n,shortlisted
2372,5668624434,2024-07-03 00:14:57,y,contact_agent
1006,5668620345,2024-07-03 00:25:26,n,shortlisted
2534,5668622139,2024-07-03 00:34:57,n,contact_agent
4053,5668631906,2024-07-03 00:40:20,y,shortlisted
379,5659919220,2024-07-03 00:51:15,n,contact_agent
897,5664594317,2024-07-03 00:54:24,y,contact_agent
1881,5508806908,2024-07-03 00:55:23,n,shortlisted
3904,5664597269,2024-07-03 00:57:17,y,reported
3829,5509031052,2024-07-03 00:58:24,n,contact_agent
577,5664572409,2024-07-03 01:01:09,y,contact_agent
1293,5668613898,2024-07-03 01:03:22,y,shortlisted
3561,5664577852,2024-07-03 01:04:07,n,contact_agent
3287,5668637377,2024-07-03 01:10:48,n,contact_agent
3605,5668631356,2024-07-03 01:17:30,n,contact_agent
490,5509247341,2024-07-03 01:18:55,y,shortlisted
4806,5664584412,2024-07-03 01:20:28,y,contact_agent
2421,5659916297,2024-07-03 01:29:53,n,shortlisted
2415,5509003204,2024-07-03 01:30:31,y,shortlisted
4417,5668629732,2024-07-03 01:33:53,n,contact_agent
1173,5509171049,2024-07-03 01:37:33,n,contact_agent
3692,5664576937,2024-07-03 01:51:10,y,shortlisted
1903,5664597581,2024-07-03 01:51:15,n,reported
997,5659915931,2024-07-03 01:53:45,n,shortlisted
3153,5509021151,2024-07-03 01:55:23,n,shortlisted
149,5664571742,2024-07-03 02:00:58,y,shortlisted
4806,5668637084,2024-07-03 02:03:55,y,contact_agent
742,5668625061,2024-07-03 02:20:04,n,shortlisted
335,5668632546,2024-07-03 02:28:10,y,contact_agent
667,5509268735,2024-07-03 02:37:52,y,contact_agent
4736,5668616103,2024-07-03 02:41:07,n,shortlisted
1144,5668623834,2024-07-03 02:47:58,n,shortlisted
3955,5668614265,2024-07-03 02:48:53,n,shortlisted
4590,5668633506,2024-07-03 03:06:17,n,shortlisted
3650,5509268735,2024-07-03 03:06:42,n,shortlisted
1368,5668623954,2024-07-03 03:07:48,n,contact_agent
500,5509098983,2024-07-03 03:07:56,n,shortlisted
4940,5668613324,2024-07-03 03:09:23,y,contact_agent
1168,5509094905,2024-07-03 03:22:13,n,shortlisted
4814,5664594951,2024-07-03 03:24:37,y,shortlisted
3072,5664595284,2024-07-03 03:29:10,y,shortlisted
3197,5508987075,2024-07-03 03:30:11,n,shortlisted
2533,5664597519,2024-07-03 03:36:21,y,shortlisted
4516,5668621281,2024-07-03 03:36:53,n,contact_agent
3233,5659917037,2024-07-03 03:38:59,y,reported
2917,5668623183,2024-07-03 03:39:19,n,shortlisted
2271,5668617973,2024-07-03 03:43:52,y,reported
3303,5664581374,2024-07-03 03:51:25,y,shortlisted
1203,5664575011,2024-07-03 03:52:51,y,contact_agent
135,5509155813,2024-07-03 04:09:55,n,contact_agent
3076,5668631985,2024-07-03 04:11:38,n,shortlisted
3368,5642327189,2024-07-03 04:14:52,y,contact_agent
1710,5664574862,2024-07-03 04:19:23,n,reported
1207,5668613456,2024-07-03 04:31:49,n,reported
4615,5668613236,2024-07-03 04:39:56,n,shortlisted
947,5668614362,2024-07-03 04:40:28,n,contact_agent
4315,5509079183,2024-07-03 04:46:02,y,contact_agent
58,5664578811,2024-07-03 04:49:13,y,reported
4002,5668631096,2024-07-03 04:50:34,y,shortlisted
2111,5664597668,2024-07-03 04:52:12,y,contact_agent
1092,5668635512,2024-07-03 04:52:47,n,shortlisted
3348,5664579276,2024-07-03 04:58:00,y,shortlisted
264,5668625840,2024-07-03 05:07:16,y,shortlisted
2320,5668633563,2024-07-03 05:07:18,n,shortlisted
4781,5668637089,2024-07-03 05:18:49,y,shortlisted
2559,5668632781,2024-07-03 05:25:02,n,contact_agent
1202,5668609759,2024-07-03 05:26:43,y,reported
4641,5668616243,2024-07-03 05:28:17,n,shortlisted
233,5509001556,2024-07-03 05:31:13,y,contact_agent
618,5668637864,2024-07-03 05:43:54,n,shortlisted
3091,5668619004,2024-07-03 05:44:34,n,shortlisted
3682,5509223582,2024-07-03 06:02:38,n,shortlisted
379,5668632048,2024-07-03 06:06:34,n,shortlisted
4297,5648143364,2024-07-03 06:10:31,y,shortlisted
2483,5664580008,2024-07-03 06:22:19,n,contact_agent
533,5668621578,2024-07-03 06:33:57,y,shortlisted
2626,5668624069,2024-07-03 06:35:11,n,reported
1997,5668620294,2024-07-03 06:35:30,n,reported
2196,5668612647,2024-07-03 06:43:15,y,shortlisted
4625,5650232805,2024-07-03 06:49:19,n,shortlisted
2667,5668637258,2024-07-03 06:50:47,y,shortlisted
3151,5668610573,2024-07-03 07:10:52,y,reported
1372,5668627742,2024-07-03 07:12:07,n,contact_agent
306,5668628407,2024-07-03 07:25:51,y,shortlisted
2424,5666049983,2024-07-03 07:26:14,y,contact_agent
2227,5668636489,2024-07-03 07:29:17,n,shortlisted
3469,5668626300,2024-07-03 07:32:01,n,shortlisted
3095,5668615012,2024-07-03 07:40:34,y,shortlisted
188,5508909017,2024-07-03 07:48:10,n,shortlisted
1839,5668638992,2024-07-03 07:54:18,y,reported
2135,5508678656,2024-07-03 08:01:53,y,contact_agent
3598,5642321528,2024-07-03 08:08:23,y,reported
953,5668630360,2024-07-03 08:31:01,y,shortlisted
4860,5668623488,2024-07-03 08:31:08,y,contact_agent
3940,5509083977,2024-07-03 08:33:44,y,contact_agent
2414,5668615610,2024-07-03 08:35:20,y,shortlisted
4917,5668638623,2024-07-03 08:38:29,y,reported
1419,5509261059,2024-07-03 08:50:36,n,reported
4694,5668631673,2024-07-03 08:55:23,n,contact_agent
33,5664592555,2024-07-03 09:09:24,y,reported
3352,5668638345,2024-07-03 09:12:55,y,shortlisted
1969,5668626975,2024-07-03 09:17:18,y,shortlisted
3623,5668619685,2024-07-03 09:19:33,y,contact_agent
4135,5509245368,2024-07-03 09:24:22,n,shortlisted
4664,5508946654,2024-07-03 09:42:17,y,reported
4712,5668641067,2024-07-03 09:45:30,y,reported
4534,5668620544,2024-07-03 09:59:23,n,shortlisted
4400,5668643253,2024-07-03 10:03:49,y,contact_agent
3325,5668639874,2024-07-03 10:05:42,y,contact_agent
4146,5653585739,2024-07-03 10:14:36,y,shortlisted
3043,5509198005,2024-07-03 10:17:25,y,shortlisted
4098,5668635122,2024-07-03 10:22:07,n,shortlisted
4192,5509250882,2024-07-03 10:32:10,n,contact_agent
1035,5668630178,2024-07-03 10:34:42,y,reported
55,5509007148,2024-07-03 10:35:43,y,reported
1211,5664592682,2024-07-03 10:47:16,n,shortlisted
4687,5656369135,2024-07-03 10:52:38,n,contact_agent
814,5509214843,2024-07-03 10:56:46,y,reported
2171,5668629805,2024-07-03 10:58:13,n,contact_agent
79,5664598189,2024-07-03 11:06:47,y,shortlisted
3695,5668633901,2024-07-03 11:21:19,y,contact_agent
2983,5509105510,2024-07-03 11:30:53,y,contact_agent
3108,5668627147,2024-07-03 11:40:16,y,shortlisted
3694,5668626826,2024-07-03 11:43:01,n,shortlisted
2884,5668619381,2024-07-03 11:55:33,n,contact_agent
4463,5509215492,2024-07-03 12:01:39,y,shortlisted
4006,5509183177,2024-07-03 12:09:35,n,shortlisted
3150,5668638059,2024-07-03 12:12:05,y,contact_agent
3422,5664598351,2024-07-03 12:23:50,n,shortlisted
3136,5664577189,2024-07-03 12:32:44,n,shortlisted
4238,5668616234,2024-07-03 12:45:23,n,shortlisted
1083,5668637385,2024-07-03 12:47:17,y,contact_agent
450,5664579373,2024-07-03 12:48:02,y,shortlisted
2321,5509221589,2024-07-03 12:52:19,n,reported
664,5509198378,2024-07-03 12:53:15,n,reported
635,5509196239,2024-07-03 13:00:57,n,contact_agent
2410,5664585003,2024-07-03 13:03:28,y,reported
3698,5508810527,2024-07-03 13:04:20,n,shortlisted
2845,5509236439,2024-07-03 13:06:19,n,reported
1599,5668639374,2024-07-03 13:06:50,y,reported
4033,5509080435,2024-07-03 13:10:11,y,contact_agent
4605,5668638654,2024-07-03 13:31:57,n,shortlisted
1384,5509064160,2024-07-03 13:39:06,y,reported
2571,5509243229,2024-07-03 13:47:46,n,shortlisted
3692,5509231314,2024-07-03 13:47:51,y,shortlisted
390,5668636287,2024-07-03 13:49:57,y,reported
